index,ReferenceTag,LanduseClass,TillageClass,CompactionClass,SamplingTimeClass,SoilTextureUSDA,AnnualPrecipitationClass,AnnualMeanTemperatureClass,BulkDensityClass,SoilOrganicCarbonClass,ExID,LocID_x,Latitude,Longitude,Precipitation,RefID,ReferenceYear,MTFID_x,Month1,Month2,YearExp,Reps,SE,SD,Tmin,Tmax,UpperD_m,Diameter,Diameter2,Diameter3,SoilTypeWRB,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,LocID_y,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Isothermality,Elevation,AverageAridityIndex,AverageAnnualEvapoTranspiration,MTFID_y,Ks,Kunsat,slope,R2,Hmin,intercept,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,SSPID_y,NbOfCropRotation,ExpName,Location,ClimateName,MethodName,MTFName,SPName,SMName,DatasetAddedBy,DatasetCheckedBy,LocComments,ReferenceName,DOI,ReferenceTitle,RefComments,Season,Method,Direction,Comment,SSPID_x,TextureClass,SoilTextureFAO,SoilType,SoilTypeClass,Comments_x,AridityClass,Landuse,Tillage,CurrentCrop,CropClass,CropRotation,CoverCrop,CoverCropClass,Residue,ResidueClass,Grazing,GrazingClass,Irrigation,IrrigationClass,Compaction,OtherAmendments,AmendmentClass,SamplingTime,Comments_y,Ks_sem,K1_sem,K2_sem,K3_sem,K4_sem,K5_sem,K6_sem,K7_sem,K8_sem,K9_sem,K10_sem
126,Yu2014,grassland,no tillage,unknown,unknown,loamy sand,"(0, 500]","(15, 20]","(1.2, 1.4]",nan,1195.0,201.0,36.75558,-116.694,108.0,168.0,2014.0,1195.0,,,,2.0,,,0.0,150.0,0.0,,,,,0.061,0.141,0.798,1.33,,201.0,17.20417,27.8,7.333333,105.0,16.0,3.0,43.10023,41.0,12.0,26.0,40.0,18.24167,839.4139,39.4,-1.8,41.2,9.15,20.75,44.27589,841.0,0.0375,2798.0,1195.0,184.18155,,2.2500165,0.984286,19.675415,5.156964,184.18155,176.777,71.087485,37.247125,22.56148,14.97874,10.594261,7.8484795,6.0237425,4.7541015,1195.0,0.0,Yu2014_57m1,Yu2014,Yu2014,Yu2014_57m1,Yu2014_57m1,Yu2014_57m1,Yu2014_57m1,Lukas,Guillaume,coordinates not given. estimated by information about location,"Yu, Dong, Young, Li, Yang. 2014. ""On Evaluating Characteristics of the Solute Transport in the Arid Vadose Zone"" 13.",10.1111/gwat.12026,On Evaluating Characteristics of the Solute Transport in the Arid Vadose Zone,,unknown,Steady-state piecewise,unknown,,1192,coarse (loamy sand),coarse,unknown,unknown,"disposal of hazardous chemical waste,bulk density not for every sample reported, averaged in this case",Arid,shrubland,no tillage,creosote bush,shrub,unknown,unknown,unknown,natural,natural,no,no,no,rainfed,unknown,close to plants,positive impact,unknown,"disposal of hazardous chemical waste,bulk density not for every sample reported, averaged in this case",54.166549999999994,54.166549999999994,49.593100000000014,20.249574999999993,10.723745,6.548979999999999,4.37682,3.1129290000000003,2.3172005,1.7859464999999997,1.4147984999999998
127,Yu2014,grassland,no tillage,unknown,unknown,loamy sand,"(0, 500]","(15, 20]","(1.4, 1.6]",nan,1196.2222222222222,201.0,36.75558,-116.69400000000002,108.0,168.0,2014.0,1196.2222222222222,,,,9.0,,,0.0,150.0,0.0,,,,,0.06099999999999999,0.141,0.798,1.4440444444444445,,201.0,17.20417,27.8,7.333333,105.0,16.0,3.0,43.10023,41.0,12.0,26.0,40.0,18.24167,839.4139,39.4,-1.7999999999999998,41.2,9.15,20.75,44.27589,841.0,0.0375,2798.0,1196.2222222222222,125.30698999999998,,1.7897878888888892,0.9726643333333332,19.77440222222222,4.273417444444444,125.30698999999998,122.39335666666665,55.81662,31.38913388888889,20.218543333333333,14.180676444444444,10.54314688888889,8.178122888888888,6.551012444444444,5.381679777777777,1196.2222222222222,0.0,Yu2014_57m2,Yu2014,Yu2014,Yu2014_57m2,Yu2014_57m2,Yu2014_57m2,Yu2014_57m2,Lukas,Guillaume,coordinates not given. estimated by information about location,"Yu, Dong, Young, Li, Yang. 2014. ""On Evaluating Characteristics of the Solute Transport in the Arid Vadose Zone"" 13.",10.1111/gwat.12026,On Evaluating Characteristics of the Solute Transport in the Arid Vadose Zone,,unknown,Steady-state piecewise,unknown,,1191,coarse (loamy sand),coarse,unknown,unknown,"disposal of hazardous chemical waste,bulk density not for every sample reported, averaged in this case",Arid,shrubland,no tillage,creosote bush,shrub,unknown,unknown,unknown,natural,natural,no,no,no,rainfed,unknown,close to plants,positive impact,unknown,"disposal of hazardous chemical waste,bulk density not for every sample reported, averaged in this case",37.18294703788803,37.18294703788803,37.15780894684746,14.935768887843723,7.6156988665423215,4.4966329024014025,2.9145501181924574,2.0161922070527005,1.4641649235354208,1.1046474281767227,0.8598749416097244
128,Zeinalzadeh_2011_JoFAaE,arable,conventional tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.0, 1.2]","(0.0, 0.01]",606.0,139.0,37.7,45.0,327.0,121.0,2011.0,606.0,8.0,8.0,2009.0,5.0,,,0.0,150.0,0.0,20.0,,,,0.51,0.38,0.11,1.17,0.0085,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,606.0,778.9738,20.9,2.61,0.97,25.0,6.540146,778.9738,778.9738,484.0161,228.4387,127.5953,79.28144,53.02008,37.41807,27.51524,20.9,606.0,,ZeinBarleyAug,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinBarleyAug,ZeinBarleyAug,ZeinBarleyAug,ZeinBarleyAug,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",summer,Steady-state constant  regression,Dry to wet,,606,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,barley ,cereals,unknown,unknown,unknown,unknown,unknown,unknown,unknown,surface irrigation,irrigated,unknown,vegetation cover  > 10%,positive impact,august (during harvest),Texture properties log-interpolated,,,,,,,,,,,
129,Zeinalzadeh_2011_JoFAaE,arable,conventional tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.0, 1.2]","(0.01, 0.02]",607.0,139.0,37.7,45.0,327.0,121.0,2011.0,607.0,6.0,6.0,2009.0,5.0,,,0.0,150.0,0.0,20.0,,,,0.44,0.367,0.198,1.19,0.0103,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,607.0,474.5766,20.4,2.27,0.98,25.0,5.84963,474.5766,474.5766,313.7364,163.2879,98.39392,65.04693,45.84137,33.85446,25.91192,20.4,607.0,,ZeinCornJune,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinCornJune,ZeinCornJune,ZeinCornJune,ZeinCornJune,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",spring,Steady-state constant  regression,Dry to wet,,607,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,Maize,maize,unknown,unknown,unknown,unknown,unknown,unknown,unknown,surface irrigation,irrigated,unknown,"fertilization, vegetation cover  > 10%",positive impact,june (after irrigation),Texture properties log-interpolated,,,,,,,,,,,
130,Zeinalzadeh_2011_JoFAaE,arable,conventional tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.0, 0.01]",604.5,139.0,37.7,45.0,327.0,121.0,2011.0,604.5,6.5,6.5,2009.0,10.0,,,0.0,150.0,0.0,20.0,,,,0.51,0.38,0.11,1.2149999999999999,0.0085,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,604.5,552.07335,14.05,2.605,0.97,25.0,6.352531,552.07335,552.07335,339.72595,158.16625,87.537935,54.036315,35.961415,25.284835,18.539325,14.05,604.5,,ZeinBarleyJune,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinBarleyJune,ZeinBarleyJune,ZeinBarleyJune,ZeinBarleyJune,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",spring,Steady-state constant  regression,Dry to wet,,604,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,barley ,cereals,unknown,unknown,unknown,unknown,unknown,unknown,unknown,surface irrigation,irrigated,unknown,vegetation cover  > 10% ,positive impact,june,Texture properties log-interpolated,201.66594999999995,201.66594999999995,201.66594999999995,115.14594999999997,46.859750000000005,22.963564999999992,12.649894999999999,7.549025000000001,4.7728649999999995,3.150865,2.149999999999999
131,Zeinalzadeh_2011_JoFAaE,arable,conventional tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",608.5,139.0,37.7,45.0,327.0,121.0,2011.0,608.5,7.5,7.5,2009.0,10.0,,,0.0,150.0,0.0,20.0,,,,0.44,0.367,0.198,1.2349999999999999,0.0103,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,608.5,420.82435,14.2,2.4450000000000003,0.98,25.0,6.042019,420.82435,420.82435,269.47685,133.3775,77.29851,49.499875,33.95846,24.501044999999998,18.371380000000002,14.2,608.5,,ZeinCornJuly,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinCornJuly,ZeinCornJuly,ZeinCornJuly,ZeinCornJuly,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",summer,Steady-state constant  regression,Dry to wet,,608,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,Maize,maize,unknown,unknown,unknown,unknown,unknown,unknown,unknown,surface irrigation,irrigated,unknown,"fertilization, vegetation cover  > 10%",positive impact,july,Texture properties log-interpolated,6.072649999999967,6.072649999999967,6.072649999999967,4.625450000000001,2.864699999999999,1.91882,1.3640450000000026,1.014230000000003,0.7807949999999985,0.6178800000000022,0.5
132,Zeinalzadeh_2011_JoFAaE,bare,no tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.0, 1.2]","(0.01, 0.02]",615.0,139.0,37.7,45.0,327.0,121.0,2011.0,615.0,8.0,8.0,2009.0,5.0,,,0.0,150.0,0.0,20.0,,,,0.57,0.338,0.088,1.2,0.0106,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,615.0,154.1762,11.7,1.86,0.97,25.0,4.788186,154.1762,154.1762,109.8349,64.32122,42.4719,30.25691,22.71452,17.71897,14.23295,11.7,615.0,0.0,ZeinBareAug,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinBareAug,ZeinBareAug,ZeinBareAug,ZeinBareAug,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",summer,Steady-state constant  regression,Dry to wet,,615,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,Bare,No-Till,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,august,Texture properties log-interpolated,,,,,,,,,,,
133,Zeinalzadeh_2011_JoFAaE,bare,no tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.01, 0.02]",613.5,139.0,37.7,45.0,327.0,121.0,2011.0,613.5,6.5,6.5,2009.0,10.0,,,0.0,150.0,0.0,20.0,,,,0.57,0.338,0.088,1.25,0.0106,139.0,10.65,21.4,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.1,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,613.5,109.05915,6.5,2.01,0.965,25.0,4.801087,109.05915,109.05915,75.239195,41.8936,26.605635,18.36196,13.4209545,10.230171,8.0520615,6.5,613.5,0.0,ZeinBareJune,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinBareJune,ZeinBareJune,ZeinBareJune,ZeinBareJune,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",spring,Steady-state constant  regression,Dry to wet,,613,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,Texture properties log-interpolated,Semi-Arid,Bare,No-Till,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,june,Texture properties log-interpolated,47.852149999999995,47.852149999999995,47.852149999999995,32.345105,17.41611,10.764274999999996,7.260269999999998,5.2015055,3.894999,3.016928499999999,2.4
134,Zeinalzadeh_2011_JoFAaE,woodland/plantation,conventional tillage,unknown,consolidated,clay,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.0, 0.01]",611.0,139.0,37.7,45.0,327.0,121.0,2011.0,611.0,7.0,7.0,2009.0,15.0,,,0.0,150.0,0.0,20.0,,,,0.45,0.391,0.162,1.2866666666666668,0.007200000000000001,139.0,10.65,21.399999999999995,-0.85,354.0,65.0,3.0,66.14505,165.0,13.0,23.0,102.0,12.36667,901.3878,29.8,-7.099999999999999,36.9,9.75,21.13333,33.514,1360.0,0.2286,1548.0,611.0,379.31003333333337,9.966666666666667,2.6233333333333335,0.9899999999999999,25.0,6.229572666666667,379.31003333333337,379.31003333333337,234.87823333333336,110.30336666666666,61.39447333333333,38.04694333333333,25.39149,17.88957,13.136728666666668,9.966666666666667,611.0,0.0,ZeinAppleJune,Zeinalzadeh_2011_JoFAaE,Zeinalzadeh_2011_JoFAaE,ZeinAppleJune,ZeinAppleJune,ZeinAppleJune,ZeinAppleJune,Nick,Helena,,"Zeinalzadeh et al 2011. J. Food, Agriculture & Environ., 9: 693-698",,Temporal variation of soil hydraulic parameters under different land uses,"temporal variations of K under different land uses (orchard, arable, bare soil)",summer,Steady-state constant  regression,Dry to wet,,610,"fine (clay, silty clay, clay loam, silty clay loam)",fine,unknown,unknown,"1.5 m radius around tree plowed by farmer,Texture properties log-interpolated",Semi-Arid,Orchard,Conventional tillage,Apple,fruits/trees,unknown,unknown,unknown,unknown,unknown,unknown,unknown,drip irrigation,irrigated,unknown,unknown,unknown,june,"1.5 m radius around tree plowed by farmer,Texture properties log-interpolated",68.42456670144952,68.42456670144952,68.42456670144952,42.017472415584976,19.622951494303248,10.945380191493783,6.822231912469052,4.58744002550442,3.259268548723777,2.4142963258270056,1.8478215402046931
135,Zeng2013,woodland/plantation,conventional tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]","(0.04, 2.0]",1027.6666666666667,182.0,42.86667,89.2,25.3,154.0,2013.0,1027.6666666666667,4.333333333333333,4.333333333333333,2008.0,15.0,,,0.0,150.0,0.002,15.0,,,,0.20333333333333334,0.5042914273333333,0.29237523933333337,1.360391198,0.043833333333333335,182.0,15.03333,31.63333,-4.45,22.0,5.0,1.0,42.12057,10.0,3.0,10.0,3.0,13.916670000000002,1470.29,40.6,-12.699999999999998,53.29999999999999,31.63333,-2.71667,26.110069999999997,-69.0,0.0106,2075.0,1027.6666666666667,24.473683333333337,,0.256602,0.9942746666666666,13.840466666666666,1.6804833333333333,24.473683333333337,22.31611,20.097983333333335,18.6598,17.615826666666667,16.806536666666666,16.151500000000002,15.604843333333333,15.138103333333333,14.732493333333332,1027.6666666666667,0.0,Zeng2013_CLS_FIM_April,Zeng2013_CLS,Zeng2013_CLS,Zeng2013_CLS_FIM_April,Zeng2013_CLS_FIM_April,Zeng2013_CLS_FIM_April,Zeng2013_CLS_FIM_April,Lukas,Guillaume,,"Zeng, Wang, Zhang, Zhan. 2013. ""Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods"" 10.",10.1016/j.geoderma.2012.10.013,Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods,,spring,steady-state constant regression,Dry to wet,,1024,fine (clay loam),medium,unknown,unknown,meas. done in furrow which are dug each year (heavy soil disturbance),Hyper Arid,vineyard,furrows dug each year,grape,fruits/trees,unknown,unknown,unknown,unknown,unknown,no,no,drip irrigation,irrigated,unknown,unknown,unknown,during growing season,meas. done in furrow which are dug each year (heavy soil disturbance),1.193918067070675,1.193918067070675,1.4780912536218238,1.2360748046583239,1.0848080364900208,0.9780561206177167,0.8971919751895043,0.8330164400738636,0.780374752908997,0.7361180870923126,0.6981902210795502
136,Zeng2013,woodland/plantation,conventional tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.4, 1.6]","(0.04, 2.0]",1028.3333333333333,182.0,42.86667,89.2,25.3,154.0,2013.0,1028.3333333333333,7.0,7.0,2008.0,30.0,,,0.0,150.0,0.002,15.0,,,,0.20299999999999999,0.5028710103333333,0.2941289896666667,1.4982885085,0.043166666666666666,182.0,15.03333,31.63333,-4.45,22.0,5.0,1.0,42.12057,10.0,3.0,10.0,3.0,13.916670000000002,1470.29,40.6,-12.699999999999998,53.29999999999999,31.63333,-2.71667,26.110069999999997,-69.0,0.0106,2075.0,1028.3333333333333,13.508771333333334,,0.36446700000000004,0.9785318333333333,23.28173166666667,1.6174065000000002,13.508771333333334,13.490684666666667,12.321217833333334,11.1005185,10.238125333333334,9.583796,9.063514833333334,8.635864499999999,8.275542166666666,7.966065499999999,1028.3333333333333,0.0,Zeng2013_CLS_FIM_May,Zeng2013_CLS,Zeng2013_CLS,Zeng2013_CLS_FIM_May,Zeng2013_CLS_FIM_May,Zeng2013_CLS_FIM_May,Zeng2013_CLS_FIM_May,Lukas,Guillaume,,"Zeng, Wang, Zhang, Zhan. 2013. ""Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods"" 10.",10.1016/j.geoderma.2012.10.013,Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods,,summer,steady-state constant regression,Dry to wet,,1025,fine (clay loam),medium,unknown,unknown,meas. done in furrow which are dug each year (heavy soil disturbance),Hyper Arid,vineyard,furrows dug each year,grape,fruits/trees,unknown,unknown,unknown,unknown,unknown,no,no,furrow irrigation,irrigated,unknown,unknown,unknown,during growing season,meas. done in furrow which are dug each year (heavy soil disturbance),1.2827736990144096,1.2827736990144096,1.279805751036895,1.2335341809713645,1.1286460134832872,1.054306518177412,0.9976859261918385,0.9524841912131113,0.9151820501816291,0.8836304234038276,0.8564288289877818
137,Zeng2013,woodland/plantation,conventional tillage,unknown,consolidated,sandy loam,"(0, 500]","(10, 15]","(1.2, 1.4]","(0.03, 0.04]",1037.0,183.0,42.9,90.5,25.3,154.0,2013.0,1037.0,4.5,4.5,2008.0,10.0,,,0.0,150.0,0.002,15.0,,,,0.0835,0.3963877495,0.5201122505,1.3129584355000001,0.0325,183.0,12.41667,28.98333,-6.3,28.0,7.0,0.0,66.87845,17.0,2.0,17.0,2.0,15.21667,1435.674,38.2,-15.8,54.0,28.98333,-2.06667,28.17901,359.0,0.0127,2191.0,1037.0,32.789474999999996,,0.36378,0.9456359999999999,23.557985000000002,2.01424,32.789474999999996,32.789474999999996,30.022305,27.049165000000002,24.94813,23.353685,22.08569,21.043309999999998,20.164955,19.410474999999998,1037.0,0.0,Zeng2013_SLS_FIM_April,Zeng2013_SLS,Zeng2013_SLS,Zeng2013_SLS_FIM_April,Zeng2013_SLS_FIM_April,Zeng2013_SLS_FIM_April,Zeng2013_SLS_FIM_April,Lukas,Guillaume,,"Zeng, Wang, Zhang, Zhan. 2013. ""Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods"" 10.",10.1016/j.geoderma.2012.10.013,Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods,,spring,steady-state constant regression,Dry to wet,,1034,medium (sandy loam),coarse,unknown,unknown,meas. done in furrow which are dug each year (heavy soil disturbance),Hyper Arid,vineyard,furrows dug each year,grape,fruits/trees,unknown,unknown,unknown,unknown,unknown,no,no,furrow irrigation,irrigated,unknown,unknown,unknown,during growing season,meas. done in furrow which are dug each year (heavy soil disturbance),2.2105249999999987,2.2105249999999987,2.2105249999999987,1.511524999999999,1.5466450000000005,1.5586299999999982,1.5600050000000003,1.5560100000000003,1.5491499999999983,1.5407349999999986,1.531505
138,Zeng2013,woodland/plantation,conventional tillage,unknown,consolidated,sandy loam,"(0, 500]","(10, 15]","(1.4, 1.6]","(0.03, 0.04]",1038.857142857143,183.0,42.9,90.5,25.3,154.0,2013.0,1038.857142857143,7.0,7.0,2008.0,35.0,,,0.0,150.0,0.002,15.0,,,,0.08314285714285716,0.3953490501428572,0.5215080927142857,1.4651763884285713,0.03242857142857143,183.0,12.41667,28.98333,-6.3,28.0,7.0,0.0,66.87845,17.0,2.0,17.0,2.0,15.216670000000002,1435.6740000000002,38.2,-15.8,54.0,28.98333,-2.06667,28.17901,359.0,0.0127,2191.0,1038.857142857143,26.157894285714285,,0.34586685714285714,0.9727204285714286,21.107857142857142,1.8735497142857143,26.157894285714285,25.522021428571428,23.28016857142857,21.058534285714284,19.484820000000003,18.288191428571427,17.33495857142857,16.550181428571427,15.888014285714288,15.318557142857143,1038.857142857143,0.0,Zeng2013_SLS_FIM_May,Zeng2013_SLS,Zeng2013_SLS,Zeng2013_SLS_FIM_May,Zeng2013_SLS_FIM_May,Zeng2013_SLS_FIM_May,Zeng2013_SLS_FIM_May,Lukas,Guillaume,,"Zeng, Wang, Zhang, Zhan. 2013. ""Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods"" 10.",10.1016/j.geoderma.2012.10.013,Temporal changes in soil hydraulic conductivity with different soil types and irrigation methods,,summer,steady-state constant regression,Dry to wet,,1035,medium (sandy loam),coarse,unknown,unknown,meas. done in furrow which are dug each year (heavy soil disturbance),Hyper Arid,vineyard,furrows dug each year,grape,fruits/trees,unknown,unknown,unknown,unknown,unknown,no,no,furrow irrigation,irrigated,unknown,unknown,unknown,during growing season,meas. done in furrow which are dug each year (heavy soil disturbance),0.999307236956009,0.999307236956009,1.2528090211855698,1.2551002091228158,1.0888127802289038,0.9816879598765926,0.9066284912518795,0.8509888440274547,0.8080299384052443,0.7738146230382903,0.7458879222099253
139,Zhang2016,arable,conventional tillage,not compacted,consolidated,clay loam,"(1500, 2000]","(15, 20]","(1.2, 1.4]","(0.0, 0.01]",1058.0,186.0,28.2058,116.9283,1706.0,156.0,2016.0,1058.0,5.0,5.0,2010.0,7.0,,,0.0,120.0,0.02,20.0,,,,0.298,0.259,0.443,1.323,0.0065,186.0,18.50417,28.3,7.95,1766.0,329.0,49.0,62.53008,853.0,180.0,587.0,241.0,8.391667,830.5049,33.9,2.6,31.3,22.48333,14.38333,26.81044,45.0,1.3319,1325.0,1058.0,1.76088,,0.329266,0.93232,21.05045,0.681435,1.76088,1.76088,1.567,1.425381,1.324408,1.24724,1.185514,1.13452,1.091363,1.054151,1058.0,,Zhang2016_US_Melon_May10,Zhang2016,Zhang2016,Zhang2016_US_Melon_May10,Zhang2016_US_Melon_May10,Zhang2016_US_Melon_May10,Zhang2016_US_Melon_May10,Lukas,Guillaume,coordinates not given. estimated by information about location,"Zhang, Lin, Wang, Peng. 2016. ""Temporal change in soil macropores measured using tension infiltrometer under different land uses and slope positions in subtropical China"" 10.",10.1007/s11368-015-1295-z,Temporal change in soil macropores measured using tension infiltrometer under different land uses and slope positions in subtropical China,,spring,Steady-state piecewise,Dry to wet,,1058,medium,medium,Ultisols,"Acrisols, Alisols","slope 6%,bulk density not reported, calculated based of porosity, texture class not reported",Humid,arable,tillage,melon,legume,unknown,unknown,unknown,unknown,unknown,no,no,unknown,unknown,interrow,fertilization,consolidated,during planting season,"slope 6%,bulk density not reported, calculated based of porosity, texture class not reported",,,,,,,,,,,
140,Zhang2016,arable,conventional tillage,not compacted,consolidated,clay loam,"(1500, 2000]","(15, 20]","(1.4, 1.6]","(0.0, 0.01]",1060.8,186.0,28.2058,116.9283,1706.0,156.0,2016.0,1060.8,9.8,9.8,2009.6,35.0,,,0.0,120.0,0.02,20.0,,,,0.3106,0.251,0.4384,1.5012,0.006459999999999999,186.0,18.50417,28.3,7.95,1766.0,329.0,49.0,62.53008,853.0,180.0,587.0,241.0,8.391667,830.5049000000001,33.9,2.6,31.3,22.48333,14.38333,26.81044,45.0,1.3319,1325.0,1060.8,2.7484118,,0.6453013999999999,0.9927664,12.606738,1.0773666,2.7484118,1.9886206000000002,1.5335726,1.2765066,1.1077534,0.986909,0.8952992,0.8229953999999999,0.7641899999999999,0.7152369999999999,1060.8,,Zhang2016_US_Melon_Nov09,Zhang2016,Zhang2016,Zhang2016_US_Melon_Nov09,Zhang2016_US_Melon_Nov09,Zhang2016_US_Melon_Nov09,Zhang2016_US_Melon_Nov09,Lukas,Guillaume,coordinates not given. estimated by information about location,"Zhang, Lin, Wang, Peng. 2016. ""Temporal change in soil macropores measured using tension infiltrometer under different land uses and slope positions in subtropical China"" 10.",10.1007/s11368-015-1295-z,Temporal change in soil macropores measured using tension infiltrometer under different land uses and slope positions in subtropical China,,winter,Steady-state piecewise,Dry to wet,,1056,medium,medium,Ultisols,"Acrisols, Alisols","slope 6%,bulk density not reported, calculated based of porosity, texture class not reported",Humid,arable,tillage,melon,legume,unknown,unknown,unknown,unknown,unknown,no,no,unknown,unknown,interrow,fertilization,consolidated,during fallow,"slope 6%,bulk density not reported, calculated based of porosity, texture class not reported",0.8777082350053119,0.8777082350053119,0.5712376563918558,0.43301925449564016,0.3571098001162388,0.3082822502753929,0.2738616549307332,0.2480945378944083,0.22796815437898335,0.21174135281092352,0.1983334386461345
